date,new_cases,new_cases_smoothed,total_cases,new_deaths,new_deaths_smoothed,total_deaths,hosp_patients,icu_patients,new_tests_smoothed,positive_rate,new_vaccinations_smoothed,people_fully_vaccinated_per_hundred,stringency_index
2023-04-01,0,318.29,5049268,0,1.71,36979,233,13,NA,NA,551,81.16,NA
2023-04-02,3069,438.43,5052337,0,0,36979,261,12,NA,NA,556,81.16,NA
2023-04-03,0,438.43,5052337,0,0,36979,266,13,NA,NA,533,81.16,NA
2023-04-04,0,438.43,5052337,0,0,36979,265,12,NA,NA,510,81.17,NA
2023-04-05,0,438.43,5052337,0,0,36979,310,9,NA,NA,505,81.17,NA
2023-04-06,0,438.43,5052337,0,0,36979,301,10,NA,NA,491,81.17,NA
2023-04-07,0,438.43,5052337,0,0,36979,299,7,NA,NA,453,81.17,NA
2023-04-08,0,438.43,5052337,0,0,36979,268,10,NA,NA,435,81.17,NA
2023-04-09,4574,653.43,5056911,3,0.43,36982,347,13,NA,NA,423,81.17,NA
2023-04-10,0,653.43,5056911,0,0.43,36982,317,9,NA,NA,431,81.17,NA
2023-04-11,0,653.43,5056911,0,0.43,36982,352,9,NA,NA,447,81.17,NA
2023-04-12,0,653.43,5056911,0,0.43,36982,389,15,NA,NA,451,81.17,NA
2023-04-13,0,653.43,5056911,0,0.43,36982,414,15,NA,NA,448,81.17,NA
2023-04-14,0,653.43,5056911,0,0.43,36982,415,13,NA,NA,476,81.17,NA
2023-04-15,0,653.43,5056911,0,0.43,36982,424,14,NA,NA,483,81.17,NA
2023-04-16,4268,609.71,5061179,12,1.71,36994,421,19,NA,NA,489,81.17,NA
2023-04-17,0,609.71,5061179,0,1.71,36994,416,22,NA,NA,489,81.17,NA
2023-04-18,0,609.71,5061179,0,1.71,36994,415,20,NA,NA,474,81.17,NA
2023-04-19,0,609.71,5061179,0,1.71,36994,398,14,NA,NA,461,81.17,NA
2023-04-20,0,609.71,5061179,0,1.71,36994,376,14,NA,NA,462,81.17,NA
2023-04-21,0,609.71,5061179,0,1.71,36994,306,13,NA,NA,395,81.17,NA
2023-04-22,0,609.71,5061179,0,1.71,36994,301,16,NA,NA,359,81.17,NA
2023-04-23,5698,814,5066877,17,2.43,37011,295,13,NA,NA,332,NA,NA
2023-04-24,0,814,5066877,0,2.43,37011,374,29,NA,NA,282,81.17,NA
2023-04-25,0,814,5066877,0,2.43,37011,403,25,NA,NA,270,81.17,NA
2023-04-26,0,814,5066877,0,2.43,37011,486,27,NA,NA,275,81.17,NA
2023-04-27,0,814,5066877,0,2.43,37011,514,26,NA,NA,293,81.17,NA
2023-04-28,0,814,5066877,0,2.43,37011,626,31,NA,NA,381,81.17,NA
2023-04-29,0,814,5066877,0,2.43,37011,673,29,NA,NA,427,81.17,NA
2023-04-30,4817,688.14,5071694,9,1.29,37020,737,64,NA,NA,486,81.17,NA
2023-05-01,0,688.14,5071694,0,1.29,37020,767,41,NA,NA,487,81.17,NA
2023-05-02,0,688.14,5071694,0,1.29,37020,725,41,NA,NA,480,81.17,NA
2023-05-03,0,688.14,5071694,0,1.29,37020,772,44,NA,NA,470,81.17,NA
2023-05-04,0,688.14,5071694,0,1.29,37020,774,43,NA,NA,392,81.17,NA
2023-05-05,0,688.14,5071694,0,1.29,37020,762,44,NA,NA,364,81.17,NA
2023-05-06,0,688.14,5071694,0,1.29,37020,766,41,NA,NA,338,81.17,NA
2023-05-07,146,20.86,5071840,8,1.14,37028,721,41,NA,NA,302,81.17,NA
2023-05-08,0,20.86,5071840,0,1.14,37028,716,41,NA,NA,360,81.17,NA
2023-05-09,0,20.86,5071840,0,1.14,37028,622,41,NA,NA,415,81.17,NA
2023-05-10,0,20.86,5071840,0,1.14,37028,705,41,NA,NA,435,81.17,NA
2023-05-11,0,20.86,5071840,0,1.14,37028,678,37,NA,NA,505,81.17,NA
2023-05-12,0,20.86,5071840,0,1.14,37028,652,37,NA,NA,486,81.17,NA
2023-05-13,0,20.86,5071840,0,1.14,37028,622,36,NA,NA,506,81.17,NA
2023-05-14,7596,1085.14,5079436,0,0,37028,669,41,NA,NA,517,NA,NA
2023-05-15,0,1085.14,5079436,0,0,37028,589,38,NA,NA,492,81.17,NA
2023-05-16,0,1085.14,5079436,0,0,37028,554,41,NA,NA,449,81.17,NA
2023-05-17,0,1085.14,5079436,0,0,37028,582,42,NA,NA,426,81.17,NA
2023-05-18,0,1085.14,5079436,0,0,37028,522,45,NA,NA,390,81.17,NA
2023-05-19,0,1085.14,5079436,0,0,37028,519,39,NA,NA,380,81.17,NA
2023-05-20,0,1085.14,5079436,0,0,37028,492,34,NA,NA,374,81.17,NA
2023-05-21,12209,1744.14,5091645,42,6,37070,485,33,NA,NA,353,81.17,NA
2023-05-22,0,1744.14,5091645,0,6,37070,484,33,NA,NA,342,81.17,NA
2023-05-23,0,1744.14,5091645,0,6,37070,425,28,NA,NA,363,81.17,NA
2023-05-24,0,1744.14,5091645,0,6,37070,456,22,NA,NA,355,81.17,NA
2023-05-25,0,1744.14,5091645,0,6,37070,503,24,NA,NA,379,81.17,NA
2023-05-26,0,1744.14,5091645,0,6,37070,440,26,NA,NA,378,81.17,NA
2023-05-27,0,1744.14,5091645,0,6,37070,388,30,NA,NA,364,81.17,NA
2023-05-28,6439,919.86,5098084,31,4.43,37101,365,35,NA,NA,388,81.17,NA
2023-05-29,0,919.86,5098084,0,4.43,37101,370,30,NA,NA,394,81.17,NA
2023-05-30,0,919.86,5098084,0,4.43,37101,325,23,NA,NA,363,81.17,NA
2023-05-31,0,919.86,5098084,0,4.43,37101,389,26,NA,NA,375,81.17,NA
2023-06-01,0,919.86,5098084,0,4.43,37101,394,22,NA,NA,333,81.17,NA
2023-06-02,0,919.86,5098084,0,4.43,37101,336,26,NA,NA,312,81.17,NA
2023-06-03,0,919.86,5098084,0,4.43,37101,756,22,NA,NA,388,81.17,NA
2023-06-04,5801,828.71,5103885,15,2.14,37116,335,21,NA,NA,361,81.17,NA
2023-06-05,0,828.71,5103885,0,2.14,37116,304,21,NA,NA,324,81.17,NA
2023-06-06,0,828.71,5103885,0,2.14,37116,306,21,NA,NA,306,81.17,NA
2023-06-07,0,828.71,5103885,0,2.14,37116,307,18,NA,NA,292,81.17,NA
2023-06-08,0,828.71,5103885,0,2.14,37116,358,21,NA,NA,285,81.17,NA
2023-06-09,0,828.71,5103885,0,2.14,37116,309,17,NA,NA,270,81.17,NA
2023-06-10,0,828.71,5103885,0,2.14,37116,317,13,NA,NA,181,81.17,NA
2023-06-11,4523,646.14,5108408,10,1.43,37126,339,13,NA,NA,173,81.17,NA
2023-06-12,0,646.14,5108408,0,1.43,37126,343,19,NA,NA,190,81.17,NA
2023-06-13,0,646.14,5108408,0,1.43,37126,298,19,NA,NA,197,81.17,NA
2023-06-14,0,646.14,5108408,0,1.43,37126,294,16,NA,NA,185,81.17,NA
2023-06-15,0,646.14,5108408,0,1.43,37126,359,14,NA,NA,175,81.17,NA
2023-06-16,0,646.14,5108408,0,1.43,37126,263,17,NA,NA,186,81.17,NA
2023-06-17,0,646.14,5108408,0,1.43,37126,383,15,NA,NA,186,81.17,NA
2023-06-18,760,108.57,5109168,10,1.43,37136,277,15,NA,NA,185,81.17,NA
2023-06-19,0,108.57,5109168,0,1.43,37136,220,18,NA,NA,188,81.17,NA
2023-06-20,0,108.57,5109168,0,1.43,37136,209,18,NA,NA,184,81.17,NA
2023-06-21,0,108.57,5109168,0,1.43,37136,395,15,NA,NA,175,81.17,NA
2023-06-22,0,108.57,5109168,0,1.43,37136,221,15,NA,NA,175,81.17,NA
2023-06-23,0,108.57,5109168,0,1.43,37136,264,14,NA,NA,181,81.17,NA
2023-06-24,0,108.57,5109168,0,1.43,37136,182,16,NA,NA,180,81.17,NA
2023-06-25,3433,490.43,5112601,11,1.57,37147,163,19,NA,NA,183,81.17,NA
2023-06-26,0,490.43,5112601,0,1.57,37147,271,18,NA,NA,175,81.17,NA
2023-06-27,0,490.43,5112601,0,1.57,37147,162,15,NA,NA,174,81.17,NA
2023-06-28,0,490.43,5112601,0,1.57,37147,165,15,NA,NA,174,81.17,NA
2023-06-29,0,490.43,5112601,0,1.57,37147,120,14,NA,NA,150,81.17,NA
2023-06-30,0,490.43,5112601,0,1.57,37147,130,8,NA,NA,136,81.17,NA
2023-07-01,0,490.43,5112601,0,1.57,37147,130,11,NA,NA,124,81.17,NA
2023-07-02,0,0,5112601,2,0.29,37149,544,9,NA,NA,121,81.17,NA
2023-07-03,0,0,5112601,0,0.29,37149,148,12,NA,NA,142,81.18,NA
2023-07-04,0,0,5112601,0,0.29,37149,142,8,NA,NA,144,NA,NA
2023-07-05,0,0,5112601,0,0.29,37149,768,12,NA,NA,151,NA,NA
2023-07-06,0,0,5112601,0,0.29,37149,146,7,NA,NA,179,NA,NA
2023-07-07,0,0,5112601,0,0.29,37149,126,6,NA,NA,178,NA,NA
2023-07-08,0,0,5112601,0,0.29,37149,107,9,NA,NA,199,81.18,NA
2023-07-09,2698,385.43,5115299,7,1,37156,100,9,NA,NA,195,81.18,NA
2023-07-10,0,385.43,5115299,0,1,37156,121,8,NA,NA,178,81.18,NA
2023-07-11,0,385.43,5115299,0,1,37156,107,7,NA,NA,169,81.18,NA
2023-07-12,0,385.43,5115299,0,1,37156,118,6,NA,NA,166,81.18,NA
2023-07-13,0,385.43,5115299,0,1,37156,103,4,NA,NA,149,81.18,NA
2023-07-14,0,385.43,5115299,0,1,37156,91,3,NA,NA,133,81.18,NA
2023-07-15,0,385.43,5115299,0,1,37156,97,4,NA,NA,107,81.18,NA
2023-07-16,1548,221.14,5116847,2,0.29,37158,94,4,NA,NA,99,81.18,NA
2023-07-17,0,221.14,5116847,0,0.29,37158,98,4,NA,NA,115,81.18,NA
2023-07-18,0,221.14,5116847,0,0.29,37158,190,5,NA,NA,108,81.18,NA
2023-07-19,0,221.14,5116847,0,0.29,37158,92,6,NA,NA,86,81.18,NA
2023-07-20,0,221.14,5116847,0,0.29,37158,86,8,NA,NA,86,81.18,NA
2023-07-21,0,221.14,5116847,0,0.29,37158,89,7,NA,NA,90,81.18,NA
2023-07-22,0,221.14,5116847,0,0.29,37158,115,20,NA,NA,90,81.18,NA
2023-07-23,1222,174.57,5118069,3,0.43,37161,70,7,NA,NA,92,81.18,NA
2023-07-24,0,174.57,5118069,0,0.43,37161,80,4,NA,NA,69,81.18,NA
2023-07-25,0,174.57,5118069,0,0.43,37161,73,2,NA,NA,69,81.18,NA
2023-07-26,0,174.57,5118069,0,0.43,37161,71,2,NA,NA,85,81.18,NA
2023-07-27,0,174.57,5118069,0,0.43,37161,82,3,NA,NA,88,81.18,NA
2023-07-28,0,174.57,5118069,0,0.43,37161,86,3,NA,NA,99,81.18,NA
2023-07-29,0,174.57,5118069,0,0.43,37161,63,2,NA,NA,102,81.18,NA
2023-07-30,1202,171.71,5119271,1,0.14,37162,58,2,NA,NA,107,81.18,NA
2023-07-31,0,171.71,5119271,0,0.14,37162,63,1,NA,NA,107,81.18,NA
2023-08-01,0,171.71,5119271,0,0.14,37162,376,2,NA,NA,102,81.18,NA
2023-08-02,0,171.71,5119271,0,0.14,37162,58,2,NA,NA,90,81.18,NA
2023-08-03,0,171.71,5119271,0,0.14,37162,63,1,NA,NA,84,81.18,NA
2023-08-04,0,171.71,5119271,0,0.14,37162,59,2,NA,NA,70,81.18,NA
2023-08-05,0,171.71,5119271,0,0.14,37162,107,4,NA,NA,68,81.18,NA
2023-08-06,958,136.86,5120229,2,0.29,37164,45,2,NA,NA,60,81.18,NA
2023-08-07,0,136.86,5120229,0,0.29,37164,45,32,NA,NA,59,81.18,NA
2023-08-08,0,136.86,5120229,0,0.29,37164,47,2,NA,NA,63,81.18,NA
2023-08-09,0,136.86,5120229,0,0.29,37164,50,2,NA,NA,68,81.18,NA
2023-08-10,0,136.86,5120229,0,0.29,37164,50,1,NA,NA,74,81.18,NA
2023-08-11,0,136.86,5120229,0,0.29,37164,42,1,NA,NA,82,81.18,NA
2023-08-12,0,136.86,5120229,0,0.29,37164,43,1,NA,NA,83,81.18,NA
2023-08-13,934,133.43,5121163,0,0,37164,86,2,NA,NA,88,81.18,NA
2023-08-14,0,133.43,5121163,0,0,37164,35,1,NA,NA,84,81.18,NA
2023-08-15,0,133.43,5121163,0,0,37164,34,1,NA,NA,84,81.18,NA
2023-08-16,0,133.43,5121163,0,0,37164,23,1,NA,NA,85,81.18,NA
2023-08-17,0,133.43,5121163,0,0,37164,22,1,NA,NA,89,81.18,NA
2023-08-18,0,133.43,5121163,0,0,37164,39,2,NA,NA,89,81.18,NA
2023-08-19,0,133.43,5121163,0,0,37164,32,3,NA,NA,91,81.18,NA
2023-08-20,695,99.29,5121858,0,0,37164,30,3,NA,NA,88,81.18,NA
2023-08-21,0,99.29,5121858,0,0,37164,35,1,NA,NA,90,81.18,NA
2023-08-22,0,99.29,5121858,0,0,37164,32,0,NA,NA,91,81.18,NA
2023-08-23,0,99.29,5121858,0,0,37164,38,1,NA,NA,87,81.18,NA
2023-08-24,0,99.29,5121858,0,0,37164,41,0,NA,NA,81,81.18,NA
2023-08-25,0,99.29,5121858,0,0,37164,46,0,NA,NA,77,81.18,NA
2023-08-26,0,99.29,5121858,0,0,37164,43,0,NA,NA,81,81.18,NA
2023-08-27,710,101.43,5122568,0,0,37164,36,0,NA,NA,84,81.18,NA
2023-08-28,0,101.43,5122568,0,0,37164,38,0,NA,NA,87,81.18,NA
2023-08-29,0,101.43,5122568,0,0,37164,35,0,NA,NA,88,81.18,NA
2023-08-30,0,101.43,5122568,0,0,37164,43,2,NA,NA,95,81.18,NA
2023-08-31,0,101.43,5122568,0,0,37164,39,0,NA,NA,90,81.18,NA
2023-09-01,0,101.43,5122568,0,0,37164,52,0,NA,NA,89,81.18,NA
2023-09-02,0,101.43,5122568,0,0,37164,71,15,NA,NA,87,81.18,NA
2023-09-03,1233,176.14,5123801,3,0.43,37167,49,0,NA,NA,87,81.18,NA
2023-09-04,0,176.14,5123801,0,0.43,37167,49,0,NA,NA,84,81.18,NA
2023-09-05,0,176.14,5123801,0,0.43,37167,54,1,NA,NA,92,81.18,NA
2023-09-06,0,176.14,5123801,0,0.43,37167,51,1,NA,NA,92,81.18,NA
2023-09-07,0,176.14,5123801,0,0.43,37167,54,0,NA,NA,109,81.18,NA
2023-09-08,0,176.14,5123801,0,0.43,37167,59,0,NA,NA,114,81.18,NA
2023-09-09,0,176.14,5123801,0,0.43,37167,60,1,NA,NA,113,81.18,NA
2023-09-10,680,97.14,5124481,4,0.57,37171,134,3,NA,NA,114,81.18,NA
2023-09-11,0,97.14,5124481,0,0.57,37171,56,4,NA,NA,117,81.18,NA
2023-09-12,0,97.14,5124481,0,0.57,37171,49,4,NA,NA,109,81.18,NA
2023-09-13,0,97.14,5124481,0,0.57,37171,56,2,NA,NA,105,81.18,NA
2023-09-14,0,97.14,5124481,0,0.57,37171,48,3,NA,NA,101,81.18,NA
2023-09-15,0,97.14,5124481,0,0.57,37171,40,2,NA,NA,99,81.18,NA
2023-09-16,0,97.14,5124481,0,0.57,37171,38,2,NA,NA,97,81.18,NA
2023-09-17,728,104,5125209,1,0.14,37172,43,1,NA,NA,95,81.18,NA
2023-09-18,0,104,5125209,0,0.14,37172,39,1,NA,NA,94,81.18,NA
2023-09-19,0,104,5125209,0,0.14,37172,174,2,NA,NA,93,81.18,NA
2023-09-20,0,104,5125209,0,0.14,37172,52,1,NA,NA,93,81.18,NA
2023-09-21,0,104,5125209,0,0.14,37172,832,3,NA,NA,85,81.18,NA
2023-09-22,0,104,5125209,0,0.14,37172,204,NA,NA,NA,87,81.18,NA
2023-09-23,0,104,5125209,0,0.14,37172,29,2,NA,NA,94,81.18,NA
2023-09-24,691,98.71,5125900,0,0,37172,36,2,NA,NA,99,81.18,NA
2023-09-25,0,98.71,5125900,0,0,37172,33,3,NA,NA,101,81.18,NA
2023-09-26,0,98.71,5125900,0,0,37172,52,2,NA,NA,120,81.18,NA
2023-09-27,0,98.71,5125900,0,0,37172,46,2,NA,NA,127,81.18,NA
2023-09-28,0,98.71,5125900,0,0,37172,36,2,NA,NA,120,81.18,NA
2023-09-29,0,98.71,5125900,0,0,37172,55,2,NA,NA,117,81.18,NA
2023-09-30,0,98.71,5125900,0,0,37172,47,3,NA,NA,113,81.18,NA
2023-10-01,783,111.86,5126683,2,0.29,37174,57,1,NA,NA,108,81.18,NA
2023-10-02,0,111.86,5126683,0,0.29,37174,49,1,NA,NA,111,81.18,NA
2023-10-03,0,111.86,5126683,0,0.29,37174,44,0,NA,NA,96,81.18,NA
2023-10-04,0,111.86,5126683,0,0.29,37174,56,1,NA,NA,91,81.18,NA
2023-10-05,0,111.86,5126683,0,0.29,37174,60,1,NA,NA,106,81.18,NA
2023-10-06,0,111.86,5126683,0,0.29,37174,45,1,NA,NA,113,81.18,NA
2023-10-07,0,111.86,5126683,0,0.29,37174,43,1,NA,NA,119,81.18,NA
2023-10-08,933,133.29,5127616,5,0.71,37179,42,2,NA,NA,119,81.18,NA
2023-10-09,0,133.29,5127616,0,0.71,37179,58,2,NA,NA,113,81.18,NA
2023-10-10,0,133.29,5127616,0,0.71,37179,63,2,NA,NA,111,81.18,NA
2023-10-11,0,133.29,5127616,0,0.71,37179,57,0,NA,NA,107,81.18,NA
2023-10-12,0,133.29,5127616,0,0.71,37179,66,0,NA,NA,110,81.18,NA
2023-10-13,0,133.29,5127616,0,0.71,37179,65,5,NA,NA,108,81.18,NA
2023-10-14,0,133.29,5127616,0,0.71,37179,54,1,NA,NA,100,81.18,NA
2023-10-15,1052,150.29,5128668,2,0.29,37181,61,1,NA,NA,103,81.18,NA
2023-10-16,0,150.29,5128668,0,0.29,37181,74,2,NA,NA,121,81.18,NA
2023-10-17,0,150.29,5128668,0,0.29,37181,59,5,NA,NA,127,81.18,NA
2023-10-18,0,150.29,5128668,0,0.29,37181,59,2,NA,NA,131,81.18,NA
2023-10-19,0,150.29,5128668,0,0.29,37181,58,3,NA,NA,130,81.18,NA
2023-10-20,0,150.29,5128668,0,0.29,37181,60,4,NA,NA,128,81.18,NA
2023-10-21,0,150.29,5128668,0,0.29,37181,108,5,NA,NA,131,81.18,NA
2023-10-22,1132,161.71,5129800,3,0.43,37184,115,3,NA,NA,136,81.18,NA
2023-10-23,0,161.71,5129800,0,0.43,37184,64,3,NA,NA,124,81.18,NA
2023-10-24,0,161.71,5129800,0,0.43,37184,64,5,NA,NA,118,81.18,NA
2023-10-25,0,161.71,5129800,0,0.43,37184,65,4,NA,NA,112,81.18,NA
2023-10-26,0,161.71,5129800,0,0.43,37184,117,3,NA,NA,102,81.18,NA
2023-10-27,0,161.71,5129800,0,0.43,37184,84,3,NA,NA,91,81.18,NA
2023-10-28,0,161.71,5129800,0,0.43,37184,87,4,NA,NA,88,81.18,NA
2023-10-29,1339,191.29,5131139,0,0,37184,121,5,NA,NA,79,81.18,NA
2023-10-30,0,191.29,5131139,0,0,37184,92,1,NA,NA,70,81.18,NA
2023-10-31,0,191.29,5131139,0,0,37184,90,2,NA,NA,68,81.18,NA
2023-11-01,0,191.29,5131139,0,0,37184,86,4,NA,NA,64,81.18,NA
2023-11-02,0,191.29,5131139,0,0,37184,100,3,NA,NA,59,81.18,NA
2023-11-03,0,191.29,5131139,0,0,37184,95,4,NA,NA,54,81.18,NA
2023-11-04,0,191.29,5131139,0,0,37184,143,4,NA,NA,52,81.18,NA
2023-11-05,1692,241.71,5132831,6,0.86,37190,96,5,NA,NA,49,81.18,NA
2023-11-06,0,241.71,5132831,0,0.86,37190,112,6,NA,NA,44,81.18,NA
2023-11-07,0,241.71,5132831,0,0.86,37190,98,0,NA,NA,39,81.18,NA
2023-11-08,0,241.71,5132831,0,0.86,37190,94,2,NA,NA,40,81.18,NA
2023-11-09,0,241.71,5132831,0,0.86,37190,119,3,NA,NA,41,81.18,NA
2023-11-10,0,241.71,5132831,0,0.86,37190,352,2,NA,NA,40,81.18,NA
2023-11-11,0,241.71,5132831,0,0.86,37190,98,3,NA,NA,39,81.18,NA
2023-11-12,1801,257.29,5134632,1,0.14,37191,128,5,NA,NA,38,81.18,NA
2023-11-13,0,257.29,5134632,0,0.14,37191,113,6,NA,NA,39,81.18,NA
2023-11-14,0,257.29,5134632,0,0.14,37191,NA,NA,NA,NA,38,81.18,NA
2023-11-15,0,257.29,5134632,0,0.14,37191,124,4,NA,NA,37,81.18,NA
2023-11-16,0,257.29,5134632,0,0.14,37191,136,8,NA,NA,36,81.18,NA
2023-11-17,0,257.29,5134632,0,0.14,37191,147,8,NA,NA,39,81.18,NA
2023-11-18,0,257.29,5134632,0,0.14,37191,270,7,NA,NA,38,81.18,NA
2023-11-19,2305,329.29,5136937,3,0.43,37194,228,8,NA,NA,43,81.18,NA
2023-11-20,0,329.29,5136937,0,0.43,37194,676,9,NA,NA,43,81.18,NA
2023-11-21,0,329.29,5136937,0,0.43,37194,673,12,NA,NA,43,81.18,NA
2023-11-22,0,329.29,5136937,0,0.43,37194,217,11,NA,NA,44,81.18,NA
2023-11-23,0,329.29,5136937,0,0.43,37194,235,10,NA,NA,44,81.18,NA
2023-11-24,0,329.29,5136937,0,0.43,37194,246,11,NA,NA,42,81.18,NA
2023-11-25,0,329.29,5136937,0,0.43,37194,192,10,NA,NA,43,81.18,NA
2023-11-26,3626,518,5140563,7,1,37201,208,10,NA,NA,42,81.18,NA
2023-11-27,0,518,5140563,0,1,37201,205,13,NA,NA,41,81.18,NA
2023-11-28,0,518,5140563,0,1,37201,295,13,NA,NA,42,81.18,NA
2023-11-29,0,518,5140563,0,1,37201,252,17,NA,NA,42,81.18,NA
2023-11-30,0,518,5140563,0,1,37201,271,13,NA,NA,45,81.18,NA
2023-12-01,0,518,5140563,0,1,37201,260,11,NA,NA,46,81.18,NA
2023-12-02,0,518,5140563,0,1,37201,240,8,NA,NA,45,81.18,NA
2023-12-03,6796,970.86,5147359,6,0.86,37207,236,7,NA,NA,43,81.18,NA
2023-12-04,0,970.86,5147359,0,0.86,37207,259,6,NA,NA,43,81.18,NA
2023-12-05,0,970.86,5147359,0,0.86,37207,299,8,NA,NA,41,81.18,NA
2023-12-06,0,970.86,5147359,0,0.86,37207,309,9,NA,NA,42,81.18,NA
2023-12-07,0,970.86,5147359,0,0.86,37207,357,13,NA,NA,37,81.18,NA
2023-12-08,0,970.86,5147359,0,0.86,37207,404,18,NA,NA,35,81.18,NA
2023-12-09,0,970.86,5147359,0,0.86,37207,370,21,NA,NA,37,81.18,NA
2023-12-10,12757,1822.43,5160116,11,1.57,37218,385,16,NA,NA,39,81.18,NA
2023-12-11,0,1822.43,5160116,0,1.57,37218,446,21,NA,NA,43,81.18,NA
2023-12-12,0,1822.43,5160116,0,1.57,37218,472,23,NA,NA,45,81.18,NA
2023-12-13,0,1822.43,5160116,0,1.57,37218,488,19,NA,NA,46,81.18,NA
2023-12-14,0,1822.43,5160116,0,1.57,37218,523,24,NA,NA,49,81.18,NA
2023-12-15,0,1822.43,5160116,0,1.57,37218,565,21,NA,NA,62,81.18,NA
2023-12-16,0,1822.43,5160116,0,1.57,37218,588,22,NA,NA,66,81.18,NA
2023-12-17,20696,2956.57,5180812,28,4,37246,585,17,NA,NA,63,81.18,NA
2023-12-18,0,2956.57,5180812,0,4,37246,631,17,NA,NA,63,81.18,NA
2023-12-19,0,2956.57,5180812,0,4,37246,799,27,NA,NA,67,81.18,NA
2023-12-20,0,2956.57,5180812,0,4,37246,794,44,NA,NA,70,81.18,NA
2023-12-21,0,2956.57,5180812,0,4,37246,911,47,NA,NA,85,81.18,NA
2023-12-22,0,2956.57,5180812,0,4,37246,917,52,NA,NA,92,81.18,NA
2023-12-23,0,2956.57,5180812,0,4,37246,1604,44,NA,NA,90,81.18,NA
2023-12-24,25912,3701.71,5206724,22,3.14,37268,916,45,NA,NA,99,81.18,NA
2023-12-25,0,3701.71,5206724,0,3.14,37268,869,58,NA,NA,92,81.18,NA
2023-12-26,0,3701.71,5206724,0,3.14,37268,880,52,NA,NA,114,81.18,NA
2023-12-27,0,3701.71,5206724,0,3.14,37268,901,48,NA,NA,133,81.18,NA
2023-12-28,0,3701.71,5206724,0,3.14,37268,903,57,NA,NA,146,81.18,NA
2023-12-29,0,3701.71,5206724,0,3.14,37268,909,51,NA,NA,175,81.18,NA
2023-12-30,0,3701.71,5206724,0,3.14,37268,898,58,NA,NA,180,81.18,NA
2023-12-31,20598,2942.57,5227322,25,3.57,37293,874,49,NA,NA,187,81.18,NA
2024-01-01,0,2942.57,5227322,0,3.57,37293,814,47,NA,NA,196,81.18,NA
2024-01-02,0,2942.57,5227322,0,3.57,37293,830,56,NA,NA,188,81.18,NA
2024-01-03,0,2942.57,5227322,0,3.57,37293,798,55,NA,NA,183,81.18,NA
2024-01-04,0,2942.57,5227322,0,3.57,37293,783,57,NA,NA,179,81.18,NA
2024-01-05,0,2942.57,5227322,0,3.57,37293,760,43,NA,NA,164,81.18,NA
2024-01-06,0,2942.57,5227322,0,3.57,37293,678,37,NA,NA,163,81.18,NA
2024-01-07,0,0,5227322,22,3.14,37315,612,31,NA,NA,156,81.18,NA
2024-01-08,0,0,5227322,0,3.14,37315,602,30,NA,NA,161,81.18,NA
2024-01-09,0,0,5227322,0,3.14,37315,550,34,NA,NA,159,81.18,NA
2024-01-10,0,0,5227322,0,3.14,37315,529,31,NA,NA,154,81.18,NA
2024-01-11,0,0,5227322,0,3.14,37315,486,43,NA,NA,147,81.18,NA
2024-01-12,0,0,5227322,0,3.14,37315,443,29,NA,NA,135,81.18,NA
2024-01-13,0,0,5227322,0,3.14,37315,421,27,NA,NA,130,81.18,NA
2024-01-14,29687,4241,5257009,8,1.14,37323,497,30,NA,NA,127,81.18,NA
2024-01-15,0,4241,5257009,0,1.14,37323,392,27,NA,NA,124,81.18,NA
2024-01-16,0,4241,5257009,0,1.14,37323,454,28,NA,NA,114,81.18,NA
2024-01-17,0,4241,5257009,0,1.14,37323,338,23,NA,NA,108,81.18,NA
2024-01-18,0,4241,5257009,0,1.14,37323,305,21,NA,NA,98,81.18,NA
2024-01-19,0,4241,5257009,0,1.14,37323,277,16,NA,NA,89,81.18,NA
2024-01-20,0,4241,5257009,0,1.14,37323,274,17,NA,NA,90,81.18,NA
2024-01-21,8358,1194,5265367,12,1.71,37335,265,16,NA,NA,91,81.18,NA
2024-01-22,0,1194,5265367,0,1.71,37335,246,17,NA,NA,91,81.18,NA
2024-01-23,0,1194,5265367,0,1.71,37335,223,14,NA,NA,89,81.18,NA
2024-01-24,0,1194,5265367,0,1.71,37335,204,14,NA,NA,92,81.18,NA
2024-01-25,0,1194,5265367,0,1.71,37335,192,14,NA,NA,89,81.18,NA
2024-01-26,0,1194,5265367,0,1.71,37335,198,15,NA,NA,83,81.18,NA
2024-01-27,0,1194,5265367,0,1.71,37335,178,11,NA,NA,82,81.18,NA
2024-01-28,4600,657.14,5269967,5,0.71,37340,170,10,NA,NA,82,81.18,NA
2024-01-29,0,657.14,5269967,0,0.71,37340,178,11,NA,NA,82,81.18,NA
2024-01-30,0,657.14,5269967,0,0.71,37340,158,15,NA,NA,85,81.18,NA
2024-01-31,0,657.14,5269967,0,0.71,37340,135,14,NA,NA,83,81.18,NA
2024-02-01,0,657.14,5269967,0,0.71,37340,112,10,NA,NA,87,81.18,NA
2024-02-02,0,657.14,5269967,0,0.71,37340,96,10,NA,NA,92,81.18,NA
2024-02-03,0,657.14,5269967,0,0.71,37340,115,9,NA,NA,89,81.18,NA
2024-02-04,2550,364.29,5272517,7,1,37347,94,9,NA,NA,86,81.18,NA
2024-02-05,0,364.29,5272517,0,1,37347,98,12,NA,NA,83,81.18,NA
2024-02-06,0,364.29,5272517,0,1,37347,81,10,NA,NA,82,81.18,NA
